Date;Matricule;Activite;Campagne;Heures_Connecte;Heures_Pause;Heures_Brief;Heures_FC;Heures_Dispo;Chiffre_Affaire;Appels_traitees;Connexion;Heures_Productives;Heures_Realisees;Appels_Transfert;NB_1Etoile;NB_2Etoile;NB_3Etoile;NB_4Etoile;NB_5Etoile;Appels_reiit_7j;Appels_reiit_1h;Appels_exploitable;Duree_traitement;Ventes;Appels_Recu
23/02/2024;MAA020553;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,567222222222222;0,5136111111111111;0,0;0,5063888888888889;0,8163888888888889;80,34;26,0;7,567222222222222;5,620833333333334;8,5667;2,0;0,0;0,0;0,0;0,0;1,0;4,0;0,0;25,0;20235,0;4,0;0,0
23/02/2024;MAA020564;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA020594;PAL_ORANGE OPEN;PAL_ORANGE OPEN;9,195277777777777;0,6566666666666666;0,37694444444444447;0,0;0,6872222222222222;83,42999999999999;27,0;9,195277777777777;7,331388888888889;8,95;6,0;0,0;0,0;0,0;0,0;0,0;6,0;3,0;26,0;26393,0;2,0;0,0
23/02/2024;MAA020599;PAL_ORANGE OPEN;PAL_ORANGE OPEN;6,939444444444445;0,7822222222222223;0,265;0,0;0,6816666666666666;101,97;33,0;6,939444444444445;5,0938888888888885;5,8167;3,0;0,0;0,0;0,0;0,0;3,0;6,0;0,0;32,0;18338,0;2,0;0,0
23/02/2024;MAA020645;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA020649;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0
23/02/2024;MAA020650;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,583610746595594;0,7877777777777778;0,43722222222222223;0,0;0,7536110941569011;148,32;48,0;8,583610746595594;6,480277687576082;8,6333;5,0;0,0;0,0;0,0;0,0;2,0;6,0;0,0;47,0;23328,999675273895;4,0;0,0
23/02/2024;MAA020657;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA020678;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA020713;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA020736;PAL_ORANGE OPEN;PAL_ORANGE OPEN;6,796111382378472;0,32305555555555554;0,0;0,0;2,8908334011501737;101,97;33,0;6,796111382378472;3,4561107720269097;6,7833;4,0;0,0;0,0;0,0;0,0;1,0;6,0;2,0;33,0;12441,998779296875;8,0;0,0
23/02/2024;MAA020738;PAL_ORANGE OPEN;PAL_ORANGE OPEN;6,7888887532552085;0,6269444444444444;0,0;0,0;0,9769444444444444;77,25;25,0;6,7888887532552085;4,969722357855903;6,7333;4,0;0,0;0,0;0,0;0,0;2,0;10,0;1,0;25,0;17891,00048828125;13,0;0,0
23/02/2024;MAA020795;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,010555555555555;0,7875;0,0;0,0;1,0644444444444445;95,78999999999999;31,0;7,010555555555555;4,924722222222222;7,0167;0,0;0,0;0,0;0,0;0,0;0,0;10,0;0,0;31,0;17729,0;2,0;0,0
23/02/2024;MAA020797;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,051640535990397;0,9244444444444444;0,3219444444444444;0,0;0,8413773600260417;101,97;33,0;7,051640535990397;4,653040332794189;7,1333;2,0;0,0;1,0;0,0;0,0;2,0;8,0;2,0;30,0;16750,945198059082;1,0;0,0
23/02/2024;MAA020798;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA020825;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA020846;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,579999819066789;0,23305555555555554;0,0;0,0;0,7230555555555556;129,78;42,0;7,579999819066789;6,142777868111929;7,55;4,0;0,0;0,0;0,0;1,0;2,0;5,0;2,0;41,0;22114,000325202942;1,0;0,0
23/02/2024;MAA020854;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,620277551545037;0,19333333333333333;0,4575;0,0;0,785;142,14;46,0;7,620277551545037;6,1172216796875;7,7;3,0;0,0;0,0;0,0;0,0;2,0;7,0;2,0;45,0;22021,998046875;1,0;0,0
23/02/2024;MAA020869;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,536111111111111;0,7913888888888889;0,0;0,0;1,1072222222222223;98,88;32,0;7,536111111111111;5,329722222222222;7,6833;6,0;0,0;0,0;0,0;1,0;1,0;4,0;1,0;29,0;19187,0;5,0;0,0
23/02/2024;MAA020911;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA020918;PAL_ORANGE OPEN;PAL_ORANGE OPEN;6,576111026340061;0,49194444444444446;0,2925;0,0;0,596388905843099;92,69999999999999;30,0;6,576111026340061;5,096944800482856;6,6167;2,0;0,0;0,0;0,0;0,0;0,0;8,0;3,0;30,0;18349,00128173828;1,0;0,0
23/02/2024;MAA020923;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,568723610772027;0,7361111111111112;0,43416666666666665;0,0;0,8364408593707614;111,24;36,0;8,568723610772027;6,036171319749619;8,6833;3,0;0,0;0,0;0,0;0,0;1,0;9,0;1,0;34,0;21730,216751098633;4,0;0,0
23/02/2024;MAA020929;PAL_ORANGE OPEN;PAL_ORANGE OPEN;6,97361083984375;0,8238888888888889;0,08666666666666667;0,0;1,0119444444444445;126,69;41,0;6,97361083984375;5,051111385557387;9,0;4,0;0,0;0,0;0,0;1,0;1,0;7,0;0,0;38,0;18184,00098800659;0,0;0,0
23/02/2024;MAA020946;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA020953;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA020956;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,841111111111111;0,7136111111111111;0,0;0,0;0,7125000227822198;105,06;34,0;7,841111111111111;6,144721586439345;7,7667;2,0;0,0;0,0;0,0;1,0;2,0;2,0;0,0;32,0;22120,99771118164;3,0;0,0
23/02/2024;MAA020992;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,543888448079427;0,8805555555555555;0,03833333333333333;0,0;0,6150000111262004;117,41999999999999;38,0;7,543888448079427;5,615555737813314;7,65;1,0;0,0;0,0;0,0;0,0;1,0;8,0;2,0;37,0;20216,00065612793;4,0;0,0
23/02/2024;MAA021016;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,286666666666667;0,7497222222222222;0,0;0,0;1,273611111111111;148,32;48,0;8,286666666666667;6,1305555555555555;8,2667;4,0;0,0;0,0;0,0;0,0;0,0;9,0;2,0;44,0;22070,0;2,0;0,0
23/02/2024;MAA021035;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0
23/02/2024;MAA021043;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,655833197699653;0,7622222222222222;0,0;0,0;2,3780554877387154;80,34;26,0;8,655833197699653;5,388888888888889;8,6667;1,0;1,0;1,0;1,0;0,0;1,0;3,0;0,0;26,0;19400,0;11,0;0,0
23/02/2024;MAA021050;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,642449005974663;0,7644444444444445;0,6955555555555556;0,0;0,7079804258876377;142,14;46,0;8,642449005974663;6,4744687377081975;8,75;3,0;0,0;0,0;0,0;0,0;1,0;11,0;3,0;44,0;23308,08745574951;3,0;0,0
23/02/2024;MAA021055;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021079;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,131599256727431;0,8308333333333333;0,0005555555555555556;0,0;0,638708021375868;111,24;36,0;7,131599256727431;5,259002473619249;7,25;0,0;0,0;0,0;0,0;0,0;2,0;7,0;0,0;35,0;18932,408905029297;1,0;0,0
23/02/2024;MAA021081;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021083;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,988055465122065;1,0127777777777778;0,11222222222222222;0,0016666666666666668;1,0663889227973091;166,85999999999999;54,0;8,988055465122065;6,4733333333333345;9,0;1,0;0,0;0,0;0,0;0,0;0,0;7,0;1,0;53,0;23304,0;6,0;0,0
23/02/2024;MAA021106;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021120;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,696388888888889;0,7247222222222223;0,0;0,0;1,2338888888888888;126,69;41,0;8,696388888888889;6,502777616712782;9,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;1,0;40,0;23409,999420166016;0,0;0,0
23/02/2024;MAA021122;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021124;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,610506676567925;0,6780555555555555;0,7886111111111112;0,0;0,4921932616415951;89,61;29,0;7,610506676567925;5,4619242858886725;7,6667;0,0;0,0;0,0;0,0;0,0;0,0;9,0;1,0;26,0;19662,92742919922;2,0;0,0
23/02/2024;MAA021145;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,171890631781684;0,5666666666666667;0,0;0,0;0,9619429111977418;114,33;37,0;8,171890631781684;6,537725490993924;7,3833;1,0;0,0;0,0;0,0;0,0;1,0;6,0;1,0;34,0;23535,811767578125;3,0;0,0
23/02/2024;MAA021148;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021150;PAL_ORANGE OPEN;PAL_ORANGE OPEN;9,029166853162977;0,39361111111111113;0,0;0,0;0,7111111450195312;126,69;41,0;9,029166853162977;7,9233334181043835;9,0;5,0;0,0;0,0;0,0;0,0;1,0;7,0;0,0;40,0;28524,00030517578;2,0;0,0
23/02/2024;MAA021169;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,791944630940756;0,8080555555555555;0,12555555555555556;0,0;0,7980555894639757;95,78999999999999;31,0;7,791944630940756;5,951944351196288;7,7833;0,0;0,0;0,0;0,0;0,0;1,0;4,0;2,0;31,0;21426,99966430664;2,0;0,0
23/02/2024;MAA021194;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,709166666666667;0,6655555555555556;0,0;0,0;0,8927777947319878;142,14;46,0;8,709166666666667;7,085832790798611;8,3667;0,0;0,0;0,0;0,0;0,0;1,0;10,0;4,0;45,0;25508,998046875;2,0;0,0
23/02/2024;MAA021196;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,15457977294922;0,8169444444444445;0,8436111111111111;0,0;0,7278817001481851;114,33;37,0;8,15457977294922;5,5716973876953135;8,3667;2,0;0,0;0,0;0,0;0,0;1,0;4,0;1,0;36,0;20058,110595703125;2,0;0,0
23/02/2024;MAA021201;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,91638888888889;0,8683333333333333;0,012777777777777779;0,0;1,0641667005750868;126,69;41,0;8,91638888888889;5,2877777777777775;9,0;2,0;0,0;0,0;1,0;0,0;1,0;14,0;3,0;40,0;19036,0;2,0;0,0
23/02/2024;MAA021204;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021205;PAL_ORANGE OPEN;PAL_ORANGE OPEN;6,804722222222222;0,6927777777777778;0,03722222222222222;0,0;1,0680555555555555;71,07;23,0;6,804722222222222;4,716111111111111;6,6667;0,0;0,0;0,0;0,0;0,0;1,0;2,0;2,0;22,0;16978,0;3,0;0,0
23/02/2024;MAA021212;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,65239633348253;0,7141666666666666;0,0;0,0;1,2209684244791668;142,14;46,0;7,65239633348253;5,717261242336697;7,8667;1,0;0,0;0,0;0,0;0,0;0,0;8,0;1,0;43,0;20582,14047241211;0,0;0,0
23/02/2024;MAA021238;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,642845119900173;0,6097222222222223;0,26222222222222225;0,0;0,7175106292631891;105,06;34,0;8,642845119900173;7,053390045166015;8,8667;1,0;0,0;0,0;1,0;0,0;0,0;3,0;0,0;33,0;25392,204162597656;5,0;0,0
23/02/2024;MAA021244;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,582222323947483;0,4766666666666667;0,06305555555555556;0,0;0,5983333269755046;120,50999999999999;39,0;7,582222323947483;6,299166937934028;7,5167;5,0;0,0;0,0;0,0;0,0;0,0;5,0;2,0;37,0;22677,0009765625;1,0;0,0
23/02/2024;MAA021246;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,815833146837022;0,7447222222222222;0,6213888888888889;0,04555555555555556;0,7044444561004639;126,69;41,0;8,815833146837022;6,699722034666272;8,8167;4,0;0,0;0,0;0,0;0,0;0,0;8,0;1,0;41,0;24118,999324798584;2,0;0,0
23/02/2024;MAA021247;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021323;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021335;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021337;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021339;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021355;PAL_ORANGE OPEN;PAL_ORANGE OPEN;6,797141087849935;0,2175;0,0;0,0;1,7200067477756076;80,34;26,0;6,797141087849935;4,639356528388129;6,8667;7,0;0,0;0,0;0,0;0,0;0,0;3,0;1,0;26,0;16701,683502197266;8,0;0,0
23/02/2024;MAA021357;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,218055555555555;0,6488888888888888;0,11333333333333333;0,0;0,8136111111111111;95,78999999999999;31,0;8,218055555555555;6,622777777777777;8,1667;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;27,0;23842,0;3,0;0,0
23/02/2024;MAA021366;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021368;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,02861077202691;0,6569444444444444;0,0;0,0;0,4855555460188124;92,69999999999999;30,0;8,02861077202691;6,813888956705729;7,7;0,0;0,0;0,0;0,0;0,0;1,0;6,0;1,0;29,0;24530,000244140625;1,0;0,0
23/02/2024;MAA021376;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021383;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,2121887376573355;0,8147222222222222;0,18722222222222223;0,0;0,8902777777777777;95,78999999999999;31,0;7,2121887376573355;5,141632961697049;7,4667;2,0;0,0;1,0;0,0;0,0;0,0;4,0;1,0;30,0;18509,878662109375;6,0;0,0
23/02/2024;MAA021408;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021409;PAL_ORANGE OPEN;PAL_ORANGE OPEN;5,712777777777778;0,6758333333333333;0,020555555555555556;0,0;0,7055555555555556;77,25;25,0;5,712777777777778;3,9733333333333336;6,4667;0,0;0,0;0,0;0,0;0,0;1,0;4,0;0,0;23,0;14304,0;0,0;0,0
23/02/2024;MAA021422;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,893055555555556;0,5136111111111111;0,0005555555555555556;0,0;0,7536111111111111;105,06;34,0;7,893055555555556;6,625277777777778;7,8167;2,0;0,0;0,0;0,0;0,0;2,0;14,0;3,0;34,0;23851,0;1,0;0,0
23/02/2024;MAA021446;PAL_ORANGE OPEN;PAL_ORANGE OPEN;7,060555555555555;0,7747222222222222;0,0;0,0;1,6544444444444444;77,25;25,0;7,060555555555555;4,1002777777777775;6,8167;4,0;0,0;0,0;0,0;0,0;0,0;11,0;1,0;24,0;14761,0;4,0;0,0
23/02/2024;MAA021450;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,839722222222223;0,7875;0,1025;0,0;0,8969444444444444;129,78;42,0;8,839722222222223;7,027222222222222;8,8833;5,0;0,0;0,0;0,0;0,0;0,0;14,0;2,0;37,0;25298,0;3,0;0,0
23/02/2024;MAA021500;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021507;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021510;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021516;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021533;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021554;PAL_ORANGE OPEN;PAL_ORANGE OPEN;6,7388886176215275;0,5083333333333333;0,0;0,0;0,9116666666666666;139,04999999999998;45,0;6,7388886176215275;5,271388617621529;9,0;4,0;0,0;0,0;0,0;0,0;0,0;9,0;2,0;44,0;18976,9990234375;0,0;0,0
23/02/2024;MAA021568;PAL_ORANGE OPEN;PAL_ORANGE OPEN;4,845482150183783;0,3963888888888889;0,1511111111111111;0,0;0,5379182998339335;77,25;25,0;4,845482150183783;3,6392306391398117;4,9167;2,0;0,0;0,0;0,0;0,0;1,0;5,0;0,0;23,0;13101,23030090332;0,0;0,0
23/02/2024;MAA021579;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,06805564880371;0,8113888888888889;0,075;0,0;1,0122222328186035;120,50999999999999;39,0;8,06805564880371;5,978333375718859;8,0667;1,0;0,0;0,0;0,0;0,0;1,0;5,0;0,0;37,0;21522,00015258789;0,0;0,0
23/02/2024;MAA021624;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,618837161593968;0,4261111111111111;0,0;0,0;1,1312665690647232;135,95999999999998;44,0;8,618837161593968;7,01062655766805;8,9333;0,0;0,0;0,0;0,0;0,0;0,0;10,0;1,0;42,0;25238,25560760498;2,0;0,0
23/02/2024;MAA021628;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021631;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,010304196675618;0,11388888888888889;0,14666666666666667;0,0;1,28965087890625;114,33;37,0;8,010304196675618;6,460097490946452;8,5;4,0;0,0;0,0;0,0;0,0;0,0;5,0;3,0;32,0;23256,350967407227;7,0;0,0
23/02/2024;MAA021642;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,919444444444444;0,6083333333333333;1,1322222222222222;0,0;0,8688888888888889;117,41999999999999;38,0;8,919444444444444;6,143333333333333;8,9667;1,0;0,0;1,0;0,0;0,0;0,0;8,0;4,0;34,0;22116,0;4,0;0,0
23/02/2024;MAA021657;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021659;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0
23/02/2024;MAA021662;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,968888982137043;0,3586111111111111;0,0;0,0;1,038611099852456;142,14;46,0;8,968888982137043;7,357222213745116;9,0;2,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;42,0;26485,999969482422;2,0;0,0
23/02/2024;MAA021670;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021671;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,768496678670248;1,0419444444444443;0,35055555555555556;0,0;0,6540377526813084;129,78;42,0;8,768496678670248;6,130292239718967;8,8167;0,0;0,0;0,0;1,0;0,0;0,0;5,0;2,0;40,0;22069,05206298828;4,0;0,0
23/02/2024;MAA021681;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,005277777777778;0,7833333333333333;0,7336111111111111;0,0;0,7755555555555556;114,33;37,0;8,005277777777778;5,668055555555554;8,0333;0,0;1,0;0,0;0,0;0,0;1,0;3,0;0,0;31,0;20405,0;9,0;0,0
23/02/2024;MAA021684;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,676111280653211;0,7480555555555556;0,0;0,0;0,7263888437218137;108,14999999999999;35,0;8,676111280653211;7,201666666666667;8,7;0,0;0,0;0,0;0,0;0,0;1,0;8,0;0,0;35,0;25926,0;4,0;0,0
23/02/2024;MAA021686;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,610555775960286;0,6138888888888889;0,0;0,0;0,7597222338782417;126,69;41,0;8,610555775960286;7,200277862548829;8,6;1,0;0,0;0,0;0,0;0,0;1,0;4,0;1,0;40,0;25921,00030517578;2,0;0,0
23/02/2024;MAA021699;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021702;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021703;PAL_ORANGE OPEN;PAL_ORANGE OPEN;4,958055555555555;0,4066666666666667;0,035833333333333335;0,0;0,8341666666666666;61,8;20,0;4,958055555555555;3,671388888888889;4,95;4,0;0,0;0,0;0,0;0,0;0,0;3,0;1,0;19,0;13217,0;3,0;0,0
23/02/2024;MAA021705;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
23/02/2024;MAA021725;PAL_ORANGE OPEN;PAL_ORANGE OPEN;8,266110755072699;0,7763888888888889;0,0;0,0;0,4588888719346788;101,97;33,0;8,266110755072699;6,686666581895616;8,0833;3,0;0,0;0,0;0,0;0,0;0,0;4,0;1,0;33,0;24071,99969482422;2,0;0,0
23/02/2024;MAA021731;PAL_ORANGE OPEN;PAL_ORANGE OPEN;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0
